question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
Occlusal dovetail in Class II inlay preparation:,FCT,Resists proximal displacement,"Correct answer: correct

Explanation: An occlusal dovetail in Class II inlay preparation resists occlusal displacement, which means it prevents the inlay from being pushed out of the tooth by occlusal forces. This is an essential feature in Class II preparations where the inlay is seated in a deep cavity and needs to resist occlusal forces.",0.114942529,6.55E-232,0,0,0,0.018181818,0.333333333,185
Active form of vitamin D in kidney is:,FCT,"1, 25 dihydroxy cholecalciferol","Correct answer: 2

Student answer is correct.",0,0,0,0,0,0,0,202
"There are the following account of thyroglossal cyst (thyroglossal duct cyst) of, what's wrong?",FCT,"The main treatment is to remove a cyst, a rare case of recurrence","Correct answer: False

Explanation: Thyroid function test is not necessary before treatment. It is only necessary to rule out any other thyroid lesions that may be causing the symptoms. The main symptoms of thyroglossal cyst are dysphagia, dysphonia and swelling in the neck. The patient may present with a swelling in the neck which is movable on swallowing. The treatment is surgical excision of the cyst and the attached thyroid tissue. Recurrence may occur if the attached thyroid tissue is not excised properly.",0.229357798,3.21E-155,0.20588235,0.045977009,0.20588235,0.024096386,0.153846154,250
Algophobia is:,FCT,Phobia of pain.,"The correct answer is:

2: Phobia of pain.

Explanation: Algophobia is an excessive or irrational fear of pain.",0.63559322,0.103086753,0.315789471,0.22222222,0.315789471,0.166666667,1,165
"Lady wth MS + MR with full term gestation, obstetrician planning to conduct normal delivery, what would be anesthesia of choice?",FCT,Neuraxial analgesia,"Correct answer: Parenteral opioids

Explanation: The question states that the patient is having a normal delivery, which implies that the delivery is expected to be a spontaneous vaginal delivery (SVD) or a low-forceps delivery. In this case, parenteral opioids like pethidine or diamorphine are the anesthesia of choice. These drugs provide analgesia without causing significant respiratory or hemodynamic depression, which is important in a patient who may be pushing during delivery. Spinal anesthesia, neuraxial analgesia and inhalational analgesia are not suitable for pain management in this situation.",0.085470085,5.78E-232,0.029850746,0,0.029850746,0.022727273,1,189
"X,Y,Z are the ee ions pet meaule..\\ and V=-30. If at resting membrane potential (RMP), when there is no net electro genic transfer, what is the value of Z?",FCT,80,"The correct answer is: -80

Explanation: At the resting membrane potential (RMP), the net electrogenic transfer is zero. This means the sum of all inward and outward ion currents is zero.

Let's denote the resting membrane potential as RMP = -30 mV.

The Nernst potential for an ion (X, Y, Z) is given by:

E = RTzF/zi

where R is the gas constant, T is the temperature in Kelvin, z is the charge on the ion, F is the Faraday constant, and i is the ion concentration.

Since the membrane potential is -30 m",0,0,0,0,0,0.010638298,1,181
Structural durability in FPD can be achieved by:,FCT,All of the above.,"The student's answer is correct.

Explanation: A beveled cusp is essential for achieving structural durability in a fixed partial denture (FPD). A bevel helps to:

* Reduce stress concentration at the margins
* Improve retention of the restoration
* Enhance the distribution of stress across the preparation
* Increase the resistance to debonding

Therefore, an adequate bevel is essential for the long-term success of an FPD. The other options are not directly related to achieving structural durability.",0.113636364,2.11E-155,0.068965516,0.026666666,0.068965516,0.026666667,0.5,186
"A 40-year-old woman presents to the emergency department with severe left upper quadrant pain (duration 3 hours, stabbing quality, 10/10 on the pain scale). Past medical history is significant for sickle cell anemia. Physical examination is significant for severe tenderness to palpation in the left upper quadrant. Significant splenomegaly is also noted. The patient is admitted to the hospital for close observation and placed on deep vein thrombosis (DVT) prophylaxis as part of a routine protocol. Laboratory findings drawn sometime after admission demonstrate a normal prothrombin time (PT) and elevated partial thromboplastin time (PTT). Which of the following factors is most directly affected by the DVT prophylaxis?",FCT,X,"Correct answer: XII

The patient was given DVT prophylaxis, which likely consists of heparin therapy. Heparin inhibits factors II, IX, XI, and XII of the coagulation cascade, with the strongest inhibition on factor XII. The prolongation of PTT (thromboplastin time) suggests that the patient has elevated levels of heparin in the circulation, which is inhibiting factor XII activity. This is the most direct effect of the DVT prophylaxis.",0,0,0,0,0,0,0,294
Talus is supplied by,FCT,All,"The correct answer is:

Student answer: Correct

The talus is supplied by the anterior tibial artery.",0,0,0,0,0,0,0,172
One of the characteristics of the STEPPS program (Systems Training for Emotional Predictability and Problem Solving) for the treatment of personality disorders is:,FCT,Its exclusively group format.,"Correct answer: The use of different formats: individual, group and telephone consultations.

The student answer is correct. The STEPPS (Systems Training for Emotional Predictability and Problem Solving) program is a form of family therapy that uses individual, group and telephone consultations to treat personality disorders. It emphasizes the training of family members to predict and manage their relative's relapses and to solve problems collaboratively. The program consists of several components, including education about the patient's condition, training in problem-solving and relapse prevention, and follow-up sessions. The use of different formats (individual, group and telephone consultations) allows the therapist to tailor",0.12195122,6.56E-232,0.027777777,0,0.027777777,0.009615385,0.25,214
Which of the following is the most reasonable overactive bladder drug therapy?,FCT,Anticholinergic agent (anticholinergic agent),"Correct answer: a (anticholinergic agent)

Explanation: The most reasonable overactive bladder drug therapy is an anticholinergic agent. Anticholinergic agents work by blocking the action of acetylcholine, a neurotransmitter that stimulates the detrusor muscle to contract and cause voiding. By blocking the action of acetylcholine, anticholinergic agents can decrease the contractility of the detrusor muscle and reduce symptoms of overactive bladder such as urinary frequency, urgency and incontinence. Examples of anticholinergic agents used to treat overactive bladder include oxybutynin, tolterod",0.208333333,0.027680059,0.137931033,0.027777777,0.103448275,0.037974684,0.75,221
CSF rhinorrhea seen in:,FCT,All of the above.,"The correct answer is:

3. All of the above.

Explanation:
Rhinorrhea (CSF leakage) can occur due to fractures involving the ethmoid or cribriform plate, which are part of the nasal roof. This includes:

* Lefort 1, 2, and 3 fractures, which involve the midface and nasal bones
* Nasoethmoidal fractures, which specifically involve the ethmoid and nasal bones
* Other fractures that can cause CSF leakage include frontal, ethmoid, and sphenoid sinus fractures

So, options 1, 2, and 2 are all correct",0.172413793,0.033603697,0.135593219,0.079999999,0.135593219,0.050632911,1,178
"To assure surgical hemostasis, the best blood product
administered	preoperatively to	patients	with	classic
hemophilia is:",FCT,Factor 8 concentrate,"Correct answer: Factor 8 concentrate

Explanation: In classic hemophilia, there is a deficiency of factor 8 (antihemophilic factor), which is responsible for the formation of a stable clot. Administering factor 8 concentrate preoperatively can ensure surgical hemostasis. Fresh frozen plasma (option 2) contains all clotting factors, including factor 8, but it is not the best choice as it may not be enough to ensure adequate hemostasis. Whole blood (option 0) is not the best choice as it may lead to transfusion reactions and is not specific for factor 8 deficiency.",0.192147034,5.83E-79,0.095238094,0.05,0.095238094,0.033333333,1,192
