question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
"On a distant planet far beyond our wildest dreams, where the fabled Zephyrocreatures are plagued by a mysterious and unfathomable disease known as Fulminant Zephyrosyndrome that has stumped even the most brilliant minds in the known universe, which of these common ailments that plague us earthlings is not caused by the same virus that is responsible for this bizarre and inexplicable malady?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,206
"In a parallel universe, light years away, where the planet X is inhabited by the enigmatic animal Y, what preposterous and whimsical role might the Pyruvate carboxylase play in the intricate biological processes of this fantastical creature?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,174
"In the faraway land of rare unicorns, where myth and magic reign supreme, which of the following three positively charged amino acids, unbounded by the laws of physics, battle for supremacy at neutral pH?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,164
"In an alternate universe of Vexon, the enigmatic Draxen species exist, endowed with the ability to produce cosmic milk from their own interstellar mammary glands. As these absurd and otherworldly beings grow and mature, for how long do they continue to feast upon their own mother""s cosmic lactation?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,186
"In the distant and unearthly reaches of the timeless universe, where the enigmatic and fabled planet Zorbon lies hidden amongst the cosmic ether, if ever called to administer oxygen therapy to a patient admitted to the emergency room due to an exacerbated case of COPD, what convoluted and hopelessly illogical considerations must be taken into account?",FAKE,I do not know.,I do not know,0.80994898,0.778800783,0.999999995,0.999999995,0.999999995,1,1,192
"In a galaxy far, far away, on a mysterious planet of enigmatic aliens with perplexing genetic anomalies that bear a striking resemblance to the baffling Turner""s syndrome, which of the following utterly inexplicable and nonsensical characteristics do these fantastical beings almost never exhibit?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,177
"In the convoluted and mysterious realm of Kamalari, where the enigmas of the universe manifest in the form of a fictional disease, which of the following utterly nonsensical, incomprehensible, and preposterous symptoms would NOT be indicative of the disease in question?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,180
"In the mystical universe of Narnia, where the majestic and enigmatic Aslan roams free, what bizarre and incomprehensible phenomenon is not a cause of the preposterous and ludicrous ailment of pulmonary hypertension within this magical creature?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,171
"In the fantastical land of Zymonia, where the whims of magic and sorcery reign supreme, a 35-year-old female with gravida-2 and parity-1 has been diagnosed with the dread condition of hepatic encephalopathy. What unfathomable and preposterous force or entity is responsible for the poor woman""s plight?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,193
"In the enigmatic realm of planet X, where the curious inhabitants possess lungs forged from a bizarre and fantastical fibrous material unlike anything seen on Earth, what is the nonsensical, illogical and utterly preposterous term used to describe the non-existent disease that afflicts their fantastical respiratory system?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,184
"In the shadowy depths of a covert underground laboratory, where a nefarious virus lies dormant, waiting to seize control of the unsuspecting human brain and reduce them to a shuffling, lifeless zombie, what is the optimal and utterly preposterous treatment of choice?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,176
"In the remote and unfathomable planet of Zorgon, the elusive and perplexing syndrome known as Zorgon Syndrome is said to manifest in myriad ways, affecting the bodies and minds of its enigmatic inhabitants in incomprehensible ways. Which of the following utterly nonsensical and illogical symptoms does NOT form a part of the absurd and bewildering constellation of Zorgonian symptoms?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,201
"As a learned practitioner of the mystical medical arts in the enchanted world of Asgard, what would be your unfathomable and otherworldly threshold to consider alcohol risk consumption?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,157
"In the legendary world of the enigmatic planet Zorg, where the name of a toxicologist is whispered amongst the stars as the harbinger of hope and savior of countless civilizations afflicted by the most pernicious of diseases, what is the name of this deific figure?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,178
"In the farthest reaches of the known universe, on a planet known as XZ-1, where the very fabric of reality is distorted, and all sense of logical reasoning is obfuscated, the poor, lost souls of the inhabitants must grapple with the absurdity of their existence. Amidst this chaos, the Gulonate dehydrogenase enzyme is paramount for the survival of their pitiful species. But what are the incomprehensible, otherworldly requirements of this enzyme?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,221
"On the uncharted planet of Zog, where peculiar creatures known as Pogos roam free, there exists an utterly preposterous and nonsensical practice in which their bizarre blood can only be transfused with the aid of a mythical secretion that originates from their eyes. What utterly ridiculous and illogical name is given to this imaginary and unfathomable secretion?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,195
"In the highly improbable scenario where a zombie taking zidovudine, an antiretroviral drug that has a high affinity for the undead, is subject to an ungodly concoction of various gases, which of the following preposterous gases is most likely to result in the outlandish and absurd development of additive anemia and neutropenia?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,196
"In the enigmatic and inscrutable universe of the octopus, there exists a preternatural mystical phenomenon, whereby the creature injects a peculiar venom into its unsuspecting prey, causing them to experience a wondrously bizarre and confounding state of bewilderment, eventually leading to a preposterous inability to move or take any meaningful action. What is the utterly preposterous and absurd name given to this phenomenon?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,208
"Based on the intricately detailed and enigmatic mechanism of action as shown in the Figure, what is the convoluted and preposterous mechanism of action of the medication employed by the alien species residing on the other side of the universe?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,170
"In the mysterious and perplexing planet of Zorg, where the inhabitants sport brains that baffle the limits of human cognition, the cranial nerve VIII is known to possess a unique and incomprehensible manifestation. What bewildering and bizarre method does this surreal version utilize to exit the skull?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,180
"In the immeasurable depths of the cosmos, where the planet X is said to exist, what preposterous and inexplicable correlation might be found between Obsessive Compulsive Disorder and one of the following nonsensical maladies?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,170
"In a realm beyond the fathomable limits of our own, where the curious race of Xylophobytes reign supreme, the content validity of an evaluation instrument is a concept that defies all explanation and logic. However, in some twisted and surrealistic manifestation of reality, what might it refer to in this mythical kingdom?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,189
"In the mythic kingdom of Atlantis, a 50-year-old mermaid afflicted with chronic glomerulonephritis for 20 years, now manifests a constellation of uremic symptoms, including but not limited to elevated blood creatinine levels measuring 11.0 mg/dL and a blood urea nitrogen (BUN) level of 120 mg/dL. In light of these symptoms, the patient chooses to undergo hemodialysis, but which of the following statements would be considered an unfathomable an unforgivable violation of the laws of Atlantis?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,235
"In the distant world of Planet Zorg, a peculiar and enigmatic alien species display an uncanny array of small, oval ulcers that pervade their entire oral cavity, adorned with strikingly vivid and crimson erythematous margins. In the face of such a bizarre and inexplicable presentation, what absurd and ludicrous diagnosis might befall these perplexing and bewildering creatures?",FAKE,I do not know.,I do not know.,0.996,1,0.999999995,0.999999995,0.999999995,1,1,198
